TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE;ORDINAL_POSITION
dbo;T_tmpBudgetWerkzeugBedarf;MengeProJahr;int;;YES
dbo;T_tmpBudgetWerkzeugBedarf;Bedarf;float;;YES
dbo;T_tmpBudgetWerkzeugBedarf;Vorhanden;int;;YES
dbo;T_tmpBudgetWerkzeugBedarf;Differenz;float;;YES
dbo;T_tmpBudgetWerkzeugBedarf;Benutzer;nvarchar;50;YES
dbo;T_tmpBudgetWerkzeugliste;IdWerkzeug;int;;YES
dbo;T_tmpBudgetWerkzeugliste;BezWerkzeug;nvarchar;150;YES
dbo;T_tmpBudgetWerkzeugliste;IdProdBereich;int;;YES
dbo;T_tmpBudgetWerkzeugliste;BezKunde;nvarchar;200;YES
dbo;T_tmpBudgetWerkzeugliste;Eigentum;nvarchar;50;YES
dbo;T_tmpBudgetWerkzeugliste;Benutzer;nvarchar;50;YES
dbo;T_tmpEMIS_MD_Ressourcen;IDress_werk;int;;YES
dbo;T_TmpPDDruckerei;IdWerkzeug;int;;YES
dbo;T_TmpProdInformation;Standort;int;;YES
dbo;T_tmpProdTagParameter;Werksauslastung;float;;YES
dbo;T_WarenLager;Standort;int;;YES
dbo;T_Werke;IdWerk;int;;NO
dbo;T_Werke;werk_id;int;;NO
dbo;T_Werke;werk_name;nvarchar;70;NO
dbo;T_Werke;werk_country_id;nvarchar;50;NO
dbo;T_Werke;werk_mail;nvarchar;70;NO
dbo;T_Werke;werk_RepKennz;nvarchar;50;NO
dbo;T_Werke;werk_DINISOzert;nvarchar;50;NO
dbo;T_Werke;werk_curr_id;nvarchar;50;NO
dbo;T_Werke;AddDate;datetime;;YES
dbo;T_Werke;AddUser;int;;NO
dbo;T_Werke;UpdDate;datetime;;YES
dbo;T_Werke;UpdUser;int;;NO
dbo;T_Werke;werk_Firmennummer;nvarchar;70;NO
dbo;T_Werke;werk_incl_olap;int;;NO
dbo;T_Werke;alpla_rep_db;nvarchar;100;NO
dbo;T_Werke;werk_Firmennummer_soplar;nvarchar;70;NO
dbo;T_Werke;werk_server;nvarchar;100;NO
dbo;T_Werke;werk_db;nvarchar;100;NO
dbo;T_Werke;inhouse;int;;NO
dbo;T_Werke;Alpla_Invoice;int;;NO
dbo;T_Werke;JurPers_id;int;;NO
dbo;T_Werke;Servicecenter;int;;NO
dbo;T_Werke;Alpla_Stock;int;;NO
dbo;T_Werke;GLN;nvarchar;50;NO
dbo;T_Werke;werk_shortcut;nvarchar;50;NO
dbo;T_Werke;werk_OrgRegion_id;int;;NO
dbo;T_Werke;werk_close_date;datetime;;YES
dbo;T_Werke;werk_ReplicationServer;nvarchar;100;NO
dbo;T_Werke;werk_LocationType;int;;NO
dbo;T_Werke;Aktiv;int;;NO
dbo;T_Werke;Add_Date;datetime;;NO
dbo;T_Werke;Add_User;nvarchar;50;NO
dbo;T_Werke;Upd_Date;datetime;;YES
dbo;T_Werke;Upd_User;nvarchar;50;YES
dbo;T_Werke;werk_company;int;;YES
dbo;T_Werke;werk_suffix;nvarchar;10;NO
dbo;T_Werkzeug;IdWerkzeug;int;;NO
dbo;T_Werkzeug;IdAdressen;int;;NO
dbo;T_Werkzeug;IdProdBereich;int;;NO
dbo;T_Werkzeug;Bezeichnung;nvarchar;50;NO
dbo;T_Werkzeug;Nestzahl;int;;NO
dbo;T_Werkzeug;Hub;real;;YES
dbo;T_Werkzeug;Stichmass;real;;YES
dbo;T_Werkzeug;BauDatum;datetime;;YES
dbo;T_Werkzeug;AmoBezahlt;bit;;NO
dbo;T_Werkzeug;AmoSollMenge;int;;YES
dbo;T_Werkzeug;AmoIstMenge;int;;YES
dbo;T_Werkzeug;AmoIstBetrag;float;;YES
dbo;T_Werkzeug;AmoAnteil;float;;YES
dbo;T_Werkzeug;AmoWkzgKosten;int;;YES
dbo;T_Werkzeug;Bemerkung;nvarchar;50;YES
dbo;T_Werkzeug;Aktiv;bit;;NO
dbo;T_Werkzeug;Add_User;nvarchar;50;YES
dbo;T_Werkzeug;Add_Date;datetime;;YES
dbo;T_Werkzeug;Upd_User;nvarchar;50;YES
dbo;T_Werkzeug;Upd_Date;datetime;;YES
dbo;T_Werkzeug;Anzahl;int;;YES
dbo;T_Werkzeug;AmoStartDatum;datetime;;YES
dbo;T_Werkzeug;OffeneAmoPerJahresende;int;;YES
dbo;T_Werkzeug;AmoOhneBerechnung;float;;YES
dbo;T_Werkzeug;idress;int;;YES
dbo;T_Werkzeug;TabellenNr;int;;NO
dbo;T_Werkzeug;IdeMisVar;nvarchar;100;NO
dbo;T_Werkzeug;Grav_Id;nvarchar;50;NO
dbo;T_Werkzeug;Zyklus;float;;YES
dbo;T_Werkzeug;Verfuegbar;int;;YES
dbo;T_Werkzeug;EinrichtDauer;float;;YES
dbo;T_Werkzeug;AnfahrDauer;float;;YES
dbo;T_Werkzeug;IdZentralesWerkzeug1;int;;YES
dbo;T_Werkzeug;IdZentralesWerkzeug2;int;;YES
dbo;T_Werkzeug;WerkzeugSatz;int;;YES
dbo;T_Werkzeug_Blaskopf;IdWerkzeugBlaskopf;int;;NO
dbo;T_Werkzeug_Blaskopf;IdWerkzeug;int;;NO
dbo;T_Werkzeug_Blaskopf;IdBlaskopf;int;;NO
dbo;T_Werkzeug_Blaskopf;Standard;int;;NO
dbo;T_Werkzeug_Blaskopf;Add_User;nvarchar;50;NO
dbo;T_Werkzeug_Blaskopf;Add_Date;datetime;;NO
dbo;T_Werkzeug_Blaskopf;Upd_User;nvarchar;50;YES
dbo;T_Werkzeug_Blaskopf;Upd_Date;datetime;;YES
dbo;T_ZentraleFertigungsmittel;ek_fert_lief_werk_id;int;;NO
dbo;T_ZentraleWerkzeuge;IdZentralesWerkzeug;int;;NO
dbo;T_ZentraleWerkzeuge;IdGlobalZentralesWerkzeug;int;;NO
dbo;T_ZentraleWerkzeuge;Bezeichnung;nvarchar;255;NO
dbo;T_ZentraleWerkzeuge;Aktiv;int;;NO
dbo;T_ZentraleWerkzeuge;Add_User;nvarchar;50;NO
dbo;T_ZentraleWerkzeuge;Add_Date;datetime;;NO
dbo;T_ZentraleWerkzeuge;Upd_User;nvarchar;50;YES
dbo;T_ZentraleWerkzeuge;Upd_Date;datetime;;YES
dbo;T_ZentraleWerkzeuge;Nummer;nvarchar;255;NO
dbo;T_ZentraleWerkzeuge;WerkzeugBasisNummer;nvarchar;255;NO
dbo;T_ZentraleWerkzeuge;GravurNummer;nvarchar;50;NO
dbo;T_ZentraleWerkzeuge;IdProdBereich_eReporting;int;;NO
dbo;T_ZentraleWerkzeuge;Typ;int;;NO
dbo;V_AbfallLagerBuchungen;MaschineStandort;int;;NO
dbo;V_ADGruppe_Werk_CENTRAL;IdAdGruppe_MD_plants;int;;NO
dbo;V_ADGruppe_Werk_CENTRAL;ADGruppeSID;binary;28;NO
dbo;V_ADGruppe_Werk_CENTRAL;werk_id;int;;YES
dbo;V_Adressen;WerkKurzBez;nvarchar;10;YES
dbo;V_Adressen_BASIS;WerkKurzBez;nvarchar;10;YES
dbo;V_Adressen_CENTRAL;IdWerk;int;;NO
dbo;V_AdressenKomplett;WerkKurzBez;nvarchar;10;YES
AlplaAPP;V_AppOcpClient;Standort;int;;YES
dbo;V_ArtikelWerkzeuge;IdArtikelvarianten;int;;NO
dbo;V_ArtikelWerkzeuge;IdWerkzeug;int;;NO
dbo;V_ArtikelWerkzeuge;IdAdressen;int;;NO
dbo;V_ArtikelWerkzeuge;IdProdBereich;int;;NO
dbo;V_ArtikelWerkzeuge;Bezeichnung;nvarchar;50;NO
dbo;V_ArtikelWerkzeuge;Nestzahl;int;;NO
dbo;V_ArtikelWerkzeuge;Hub;real;;YES
dbo;V_ArtikelWerkzeuge;Stichmass;real;;YES
dbo;V_ArtikelWerkzeuge;BauDatum;datetime;;YES
dbo;V_ArtikelWerkzeuge;AmoBezahlt;bit;;NO
dbo;V_ArtikelWerkzeuge;AmoSollMenge;int;;YES
dbo;V_ArtikelWerkzeuge;AmoIstMenge;int;;YES
dbo;V_ArtikelWerkzeuge;AmoIstBetrag;float;;YES
dbo;V_ArtikelWerkzeuge;AmoAnteil;float;;YES
dbo;V_ArtikelWerkzeuge;AmoWkzgKosten;int;;YES
dbo;V_ArtikelWerkzeuge;Bemerkung;nvarchar;50;YES
dbo;V_ArtikelWerkzeuge;Aktiv;bit;;NO
dbo;V_ArtikelWerkzeuge;Add_User;nvarchar;50;YES
dbo;V_ArtikelWerkzeuge;Add_Date;datetime;;YES
dbo;V_ArtikelWerkzeuge;Upd_User;nvarchar;50;YES
dbo;V_ArtikelWerkzeuge;Upd_Date;datetime;;YES
dbo;V_ArtikelWerkzeuge;Anzahl;int;;YES
dbo;V_ArtikelWerkzeuge;AmoStartDatum;datetime;;YES
dbo;V_ArtikelWerkzeuge;OffeneAmoPerJahresende;int;;YES
dbo;V_ArtikelWerkzeuge;AmoOhneBerechnung;float;;YES
dbo;V_ArtikelWerkzeuge;idress;int;;YES
dbo;V_ArtikelWerkzeuge;TabellenNr;int;;NO
dbo;V_ArtikelWerkzeuge;IdeMisVar;nvarchar;100;NO
dbo;V_ArtikelWerkzeuge;Grav_Id;nvarchar;50;NO
dbo;V_ArtikelWerkzeuge;Zyklus;float;;YES
dbo;V_ArtikelWerkzeuge;Verfuegbar;int;;YES
dbo;V_ArtikelWerkzeuge;EinrichtDauer;float;;YES
dbo;V_ArtikelWerkzeuge;AnfahrDauer;float;;YES
dbo;V_ArtikelWerkzeuge;IdZentralesWerkzeug1;int;;YES
dbo;V_ArtikelWerkzeuge;IdZentralesWerkzeug2;int;;YES
dbo;V_ArtikelWerkzeuge;WerkzeugSatz;int;;YES
dbo;V_ASMAdressen_CENTRAL;IdWerk;int;;NO
dbo;V_ASMProdArtikel_CENTRAL;IdWerk;int;;NO
dbo;V_AuftragsAbrufe;GeplanteMenge;float;;YES
dbo;V_AuftragsAbrufe;GeplanteMengeVPK;float;;YES
dbo;V_AuftragsAbrufeHistorie;GeplanteMenge;float;;YES
dbo;V_AuftragsAbrufeHistorie;GeplanteMengeVPK;float;;YES
dbo;V_AuftragsAbrufeUebersicht;GeplanteMenge;float;;YES
dbo;V_AuftragsAbrufeUebersicht;GeplanteMengeVPK;float;;YES
dbo;V_AuslagerungsPositionen;GeplanteMengeVPKSum;float;;NO
dbo;V_AuslagerungsPositionen;GeplanteMengeSum;float;;NO
dbo;V_AuslagerungsPositionen;IdWerkzeug;int;;NO
dbo;V_AuslagerungsPositionenBarcodes;GeplanteMengeVPKSum;float;;NO
dbo;V_AuslagerungsPositionenBarcodes;GeplanteMengeSum;float;;NO
dbo;V_AuslagerungsPositionenBarcodes;IdWerkzeug;int;;NO
dbo;V_Bereitstellungsplan;Standort;int;;NO
dbo;V_Blaskopf_CENTRAL;IdeReporting_WerkId;int;;NO
dbo;V_BlaskopfNummern;werk_id;int;;NO
dbo;V_BlaskopfNummern_BASIS;werk_id;int;;NO
dbo;V_BlaskopfNummern_CENTRAL;werk_id;int;;NO
dbo;V_BlockedItemsOfActiveReworkTasks;IdWerkzeug;int;;YES
dbo;V_EAIJournalPositionSummary;eReporting_IdWerk;int;;YES
dbo;V_EDIDokumente;Werk;nchar;10;NO
dbo;V_EDIDokumentPositionen;Werk;nchar;10;YES
dbo;V_EDIDokumentPositionen_ORDER;Werk;nchar;10;YES
dbo;V_EDIPositionDetails;Werk;nchar;10;YES
dbo;V_EingesetzteRessourcen;Standort;int;;NO
dbo;V_EinlagerungsPositionen;GeplanteMengeVPKSum;float;;NO
dbo;V_EinlagerungsPositionen;GeplanteMengeSum;float;;NO
dbo;V_eMIS_EAIJournalPositionSummary;eReporting_IdWerk_eMIS;int;;YES
dbo;V_EtikettenGedruckt;IdWerkzeug;int;;YES
dbo;V_EtikettenGedrucktSuche;MaschinenStandort;int;;NO
dbo;V_EtikettenVerworfen;IdWerkzeug;int;;YES
dbo;V_EurologLagerbestand_CENTRAL;IdWerk;int;;NO
dbo;V_ExportAktuellerLagerBestand;Standort;int;;YES
dbo;V_FuellLinien;Standort;int;;NO
dbo;V_FuellLinien_BASIS;Standort;int;;NO
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdArtikelvarianten;int;;NO
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdProdArtikel;int;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;ArtikelvariantenBez;nvarchar;50;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;ArtikelvariantenZyklus;real;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;Druckereiartikel;bit;;NO
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;Alias;nvarchar;100;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;RuheZeit;float;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;StandardWerkzeug;bit;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdWerkzeug;int;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;WerkzeugBez;nvarchar;50;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;Nestzahl;int;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;WerkzeugZyklus;float;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;Verfuegbar;int;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdArtikelvariantenProdBereich;int;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdProdArtikelProdBereich;int;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdWerkzeugProdBereich;int;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;ArtikelvariantenAktiv;bit;;NO
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;ProdArtikelAktiv;bit;;NO
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;WerkzeugAktiv;bit;;YES
dbo;V_FuellLinienArtikelvariantenWerkzeuge_PLANNING;IdRez;int;;YES
dbo;V_FuellLinienMaschinenSetupTypen_PLANNING;MaschinenStandort;int;;NO
dbo;V_FuellLinienMaschinenSetupTypen_PLANNING;MaschinenStandortBezeichnung;nvarchar;81;YES
dbo;V_FuellLoseProdPlanung_PLANNING;IdWerkzeug;int;;NO
dbo;V_FuellLoseProdPlanung_PLANNING;WerkzeugKavität;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdKonto;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdWarenlager;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdLagerAbteilung;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;Beleg;nvarchar;50;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;MengeVPKSum;float;;YES
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;MengeSum;float;;YES
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;ProduktionsDatumMin;datetime;;YES
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdLagerPlanung;int;;YES
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdArtikelVarianten;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdHauptmaterial;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdAdresse;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdVpkVorschrift;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdProdBereich;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdMengeneinheit;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdArtikelVariantenTyp;int;;NO
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdArtikelTyp;int;;NO
dbo;V_GeplanteVerpackungsRuecknahmen;IdArtikelvarianten;int;;NO
dbo;V_GeplanteVerpackungsRuecknahmen;Datum;datetime;;NO
dbo;V_GeplanteVerpackungsRuecknahmen;MengeSum;float;;YES
dbo;V_GeplanteVerpackungsRuecknahmen;MengeVpkSum;float;;YES
dbo;V_GravurNummern;stamm_werkzg_nr;nvarchar;100;YES
dbo;V_GravurNummern_BASIS;stamm_werkzg_nr;nvarchar;100;YES
dbo;V_GravurNummern_CENTRAL;stamm_werkzg_nr;nvarchar;100;YES
dbo;V_HistoryEK_CENTRAL;werk_id;int;;NO
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
dbo;V_HistoryVK_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
dbo;V_HistoryVK_Hauptkunden_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
dbo;V_HistoryVK_HauptmaterialTyp_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
dbo;V_HistoryVK_HauptmaterialTypGruppiert_BASIS;GeplanteRundfahrtHaeufigkeit;float;;YES
dbo;V_HistoryVKImport_BASIS;GeplanteRundfahrtHaeufigkeit;float;;NO
dbo;V_KomponentenAusgaben;MaschStandort;int;;NO
dbo;V_LadeAuftraege;VolumenGeplant;float;;YES
dbo;V_LadeAuftraegeSum;GeplanteMenge;float;;YES
dbo;V_LadeAuftraegeSum;GeplanteMengeVPK;float;;YES
dbo;V_LadePlanungenLadeAuftragAbruf;LadeAuftragVolumenGeplant;float;;YES
dbo;V_LadePlanungenSum;MengeSumGeplant;float;;YES
dbo;V_LadePlanungenSum;MengeVPKSumGeplant;float;;YES
dbo;V_LagerKontenGeplantSum;IdKonto;int;;NO
dbo;V_LagerKontenGeplantSum;MengeVPKSum;float;;YES
dbo;V_LagerKontenGeplantSum;MengeSum;float;;YES
dbo;V_LagerKontenGeplantSum;IdWarenLager;int;;NO
dbo;V_LagerKontenPositionenProduktionSum;SumGeplantVPK;float;;NO
dbo;V_LagerKontenPositionenProduktionSum;SumGeplant;float;;NO
dbo;V_LagerPositionenBarcodes;GeplanteMengeVPKSum;float;;NO
dbo;V_LagerPositionenBarcodes;GeplanteMengeSum;float;;NO
dbo;V_LagerPositionenBarcodes;IdWerkzeug;int;;NO
dbo;V_LagerPositionenBarcodes;WerkzeugBez;nvarchar;50;NO
dbo;V_LagerPositionenBarcodesInventuren;GeplanteMengeVPKSum;float;;NO
dbo;V_LagerPositionenBarcodesInventuren;GeplanteMengeSum;float;;NO
dbo;V_LagerPositionenGeplantSum;IdKonto;int;;NO
dbo;V_LagerPositionenGeplantSum;IdLagerAbteilung;int;;NO
dbo;V_LagerPositionenGeplantSum;Beleg;nvarchar;50;NO
dbo;V_LagerPositionenGeplantSum;GeplanteMengeVPKSum;float;;YES
dbo;V_LagerPositionenGeplantSum;GeplanteMengeSum;float;;YES
dbo;V_LagerPositionenInventuren;GeplanteMengeVPKSum;float;;NO
dbo;V_LagerPositionenInventuren;GeplanteMengeSum;float;;NO
dbo;V_LagerPositionenPlanungen;GeplanteMengeVPKSum;float;;NO
dbo;V_LagerPositionenPlanungen;GeplanteMengeSum;float;;NO
dbo;V_LagerPositionenPlanungen;IdWerkzeug;int;;NO
dbo;V_LagerPositionenPlanungen;WerkzeugBez;nvarchar;50;NO
dbo;V_Lieferkonditionen_BASIS;Standort;nvarchar;100;YES
dbo;V_MachineFetch;Standort;int;;NO
dbo;V_MachineProductionLotAssignment;IdWerkzeug;int;;YES
dbo;V_MaintenanceMessdaten;IdWerkzeug;int;;NO
dbo;V_Maschine;Standort;int;;NO
dbo;V_Maschine_BASIS;Standort;int;;NO
dbo;V_Maschine_Werkzeug;IdMaschineWerkzeug;int;;NO
dbo;V_Maschine_Werkzeug;IdMaschine;int;;NO
dbo;V_Maschine_Werkzeug;IdWerkzeug;int;;NO
dbo;V_Maschine_Werkzeug;Standard;int;;NO
dbo;V_Maschine_Werkzeug;Add_User;nvarchar;50;NO
dbo;V_Maschine_Werkzeug;Add_Date;datetime;;NO
dbo;V_Maschine_Werkzeug;Upd_User;nvarchar;50;YES
dbo;V_Maschine_Werkzeug;Upd_Date;datetime;;YES
dbo;V_Maschine_Werkzeug;Zyklus;float;;YES
dbo;V_Maschine_Werkzeug;MaschineBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug;WerkzeugBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug;MaschineIdMaschinenTyp;int;;NO
dbo;V_Maschine_Werkzeug;MaschineIdProdBereich;int;;NO
dbo;V_Maschine_Werkzeug;MaschineStandord;int;;NO
dbo;V_Maschine_Werkzeug;MaschineBemerkung;nvarchar;50;YES
dbo;V_Maschine_Werkzeug;MaschineAktiv;bit;;NO
dbo;V_Maschine_Werkzeug;MaschineMaschinenTypBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug;MaschineIdMaschinenTyp_eReporting;int;;YES
dbo;V_Maschine_Werkzeug;MaschineProdBereichBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug;MaschineIdProdBereich_eReporting;int;;YES
dbo;V_Maschine_Werkzeug;WerkzeugIdAdressen;int;;NO
dbo;V_Maschine_Werkzeug;WerkzeugAdressenBez;nvarchar;100;NO
dbo;V_Maschine_Werkzeug;WerkzeugIdProdBereich;int;;NO
dbo;V_Maschine_Werkzeug;WerkzeugProdBereichBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug;WerkzeugNestZahl;int;;NO
dbo;V_Maschine_Werkzeug;WerkzeugHub;real;;YES
dbo;V_Maschine_Werkzeug;WerkzeugStichmass;real;;YES
dbo;V_Maschine_Werkzeug;WerkzeugBauDatum;datetime;;YES
dbo;V_Maschine_Werkzeug;WerkzeugAmoBezahlt;bit;;NO
dbo;V_Maschine_Werkzeug;WerkzeugAmoSollMenge;int;;YES
dbo;V_Maschine_Werkzeug;WerkzeugAmoIstMenge;int;;YES
dbo;V_Maschine_Werkzeug;WerkzeugAmoIstBetrag;float;;YES
dbo;V_Maschine_Werkzeug;WerkzeugAmoAnteil;float;;YES
dbo;V_Maschine_Werkzeug;WerkzeugAmoWkzgKosten;int;;YES
dbo;V_Maschine_Werkzeug;WerkzeugBemerkung;nvarchar;50;YES
dbo;V_Maschine_Werkzeug;WerkzeugAktiv;bit;;NO
dbo;V_Maschine_Werkzeug;WerkzeugAnzahl;int;;YES
dbo;V_Maschine_Werkzeug;WerkzeugAmoStartDatum;datetime;;YES
dbo;V_Maschine_Werkzeug;WerkzeugOffeneAmoPerJahresende;int;;YES
dbo;V_Maschine_Werkzeug;WerkzeugAmoOhneBerechnung;float;;YES
dbo;V_Maschine_Werkzeug;WerkzeugGrav_Id;nvarchar;50;NO
dbo;V_Maschine_Werkzeug;WerkzeugZyklus;float;;YES
dbo;V_Maschine_Werkzeug;WerkzeugIdProdBereich_eReporting;int;;YES
dbo;V_Maschine_Werkzeug;WerkzeugVerfuegbar;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;IdMaschineWerkzeug;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;IdMaschine;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;IdWerkzeug;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;Standard;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;Add_User;nvarchar;50;NO
dbo;V_Maschine_Werkzeug_BASIS;Add_Date;datetime;;NO
dbo;V_Maschine_Werkzeug_BASIS;Upd_User;nvarchar;50;YES
dbo;V_Maschine_Werkzeug_BASIS;Upd_Date;datetime;;YES
dbo;V_Maschine_Werkzeug_BASIS;Zyklus;float;;YES
dbo;V_Maschine_Werkzeug_BASIS;MaschineBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug_BASIS;MaschineIdMaschinenTyp;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;MaschineIdProdBereich;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;MaschineStandord;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;MaschineBemerkung;nvarchar;50;YES
dbo;V_Maschine_Werkzeug_BASIS;MaschineAktiv;bit;;NO
dbo;V_Maschine_Werkzeug_BASIS;MaschineMaschinenTypBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug_BASIS;MaschineIdMaschinenTyp_eReporting;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;MaschineProdBereichBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug_BASIS;MaschineIdProdBereich_eReporting;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugIdAdressen;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAdressenBez;nvarchar;100;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugIdProdBereich;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugProdBereichBez;nvarchar;50;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugNestZahl;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugHub;real;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugStichmass;real;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugBauDatum;datetime;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAmoBezahlt;bit;;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAmoSollMenge;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAmoIstMenge;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAmoIstBetrag;float;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAmoAnteil;float;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAmoWkzgKosten;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugBemerkung;nvarchar;50;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAktiv;bit;;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAnzahl;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAmoStartDatum;datetime;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugOffeneAmoPerJahresende;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAmoOhneBerechnung;float;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugGrav_Id;nvarchar;50;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugZyklus;float;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugVerfuegbar;int;;YES
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugIdProdBereich_eReporting;int;;YES
dbo;V_Maschinen_CENTRAL;IdeReporting_WerkId;int;;NO
dbo;V_Maschinen_EXTERNAL;Standort;int;;NO
dbo;V_Maschinen_FuellLinien_BASIS;MaschineStandort;int;;YES
dbo;V_Maschinen_FuellLinien_BASIS;FuellLinienStandort;int;;YES
dbo;V_Maschinen_ProdPlanungen;IdWerkzeug;int;;YES
dbo;V_Maschinen_ProdPlanungen;MaschinenStandort;int;;NO
dbo;V_Maschinen_ProdPlanungen;WerkzeugBez;nvarchar;50;NO
dbo;V_MaterialBedarf;PlanTyp;int;;NO
dbo;V_MaterialJeProdTag;PlanType;int;;NO
dbo;v_MD_machines;location number;int;;NO
dbo;V_MT_SCS_Artikelstammdaten;plant;varchar;5;NO
dbo;V_MT_SCS_Artikelstammdaten;IdWerkzeug;int;;YES
dbo;V_NiceLabel_Automation;MachineLocation;int;;YES
dbo;V_NiceLabel_Automation;IdWarehouseLocation;int;;YES
