TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE;ORDINAL_POSITION
dbo;V_TrackerEtikettenVerworfen;IdEtikettenHistorie;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;Modus;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;Status;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;IdEtikettenVerworfen;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;IdProdPlanung;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdArtikelvarianten;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdAdressen;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdEtikettenDrucker;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdEtikettenLayout;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;AnzahlKopien;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdMaschine;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;LM;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;ReserveNummer;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;LfdNr;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdVpkVorschrift;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdHMT;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdWerkzeug;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;ArtikelVariantenBez;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;AdressBez;nvarchar;100;YES
dbo;V_TrackerEtikettenVerworfen;ArtikelVariantenFarbBez;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Bestellnummer;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Bemerkung;nvarchar;255;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_1;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_2;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_3;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_4;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_5;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_6;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_7;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_8;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Sonstiges_9;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Barcode;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;AnzStkJeKarton;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;AnzStkJePalette;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;Add_User;nvarchar;50;NO
dbo;V_TrackerEtikettenVerworfen;Add_Date;datetime;NULL;NO
dbo;V_TrackerEtikettenVerworfen;Upd_User;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;Upd_Date;datetime;NULL;YES
dbo;V_TrackerEtikettenVerworfen;ProduktionslosBasierend;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;SSCC_ReserveZiffer;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdSperrgrund;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;SperrgrundKurzBez;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;SperrgrundBez;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;IdWarenlager;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;IdLagerAbteilung;int;NULL;YES
dbo;V_TrackerEtikettenVerworfen;WarenlagerKurzBez;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;LagerAbteilungKurzBez;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;ComputerName;nvarchar;50;YES
dbo;V_TrackerEtikettenVerworfen;IdProdBereich;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;IdFertigware;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;IdRezeptur;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;IdFarbe;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;IdReinheit;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;IdHerkunft;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;IdVerwendung;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;ProdBereichBez;nvarchar;50;NO
dbo;V_TrackerEtikettenVerworfen;FertigwareBez;nvarchar;50;NO
dbo;V_TrackerEtikettenVerworfen;FertigwareAlias;nvarchar;100;NO
dbo;V_TrackerEtikettenVerworfen;RezepturBez;nvarchar;50;NO
dbo;V_TrackerEtikettenVerworfen;RezepturAlias;nvarchar;255;NO
dbo;V_TrackerEtikettenVerworfen;FarbeBez;nvarchar;100;NO
dbo;V_TrackerEtikettenVerworfen;ReinheitBez;nvarchar;100;NO
dbo;V_TrackerEtikettenVerworfen;HerkunftBez;nvarchar;100;NO
dbo;V_TrackerEtikettenVerworfen;VerwendungBez;nvarchar;100;NO
dbo;V_TrackerEtikettenVerworfen;EtikettenDruckerBezeichnung;nvarchar;50;NO
dbo;V_TrackerEtikettenVerworfen;EtikettenDruckerTyp;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;EtikettenLayoutBezeichnung;nvarchar;50;NO
dbo;V_TrackerEtikettenVerworfen;EtikettenDruckerBez;nvarchar;50;NO
dbo;V_TrackerEtikettenVerworfen;EtikettenLayoutTyp;int;NULL;NO
dbo;V_TrackerEtikettenVerworfen;EtikettenLayoutBez;nvarchar;50;NO
dbo;V_TrackerEtikettenVerworfen;SperrgrundNummer;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;Barcode;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcode;Einlagerungsdatum;datetime;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;IdLagerAbteilung;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;LagerAbteilungBez;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcode;BuchungsGrundBez;nvarchar;26;NO
dbo;V_TrackerLagerBuchungenBarcode;Beleg;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcode;IdProdPlanung;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;Bewegung;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;IdScanner;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;IdWarenLager;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;WarenLagerBez;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcode;Upd_User;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcode;Menge;float;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;IdBuchungsGrund;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;ScannerBez;nvarchar;100;NO
dbo;V_TrackerLagerBuchungenBarcode;IdFarbe;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;IdReinheit;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;IdHerkunft;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;IdVerwendung;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;UrheberReferenz;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcode;UrheberReferenzBez;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcode;UrheberReferenzAlias;nvarchar;100;NO
dbo;V_TrackerLagerBuchungenBarcode;FarbeBez;nvarchar;100;NO
dbo;V_TrackerLagerBuchungenBarcode;ReinheitBez;nvarchar;100;NO
dbo;V_TrackerLagerBuchungenBarcode;HerkunftBez;nvarchar;100;NO
dbo;V_TrackerLagerBuchungenBarcode;VerwendungBez;nvarchar;100;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;Barcode;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;Beleg;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;MengeSum;float;NULL;YES
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;MengeVPKSum;float;NULL;YES
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;IdArtikelVarianten;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;ArtikelVariantenBez;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;Mengeneinheit;nvarchar;8;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;IdArtikelTyp;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;IdLagerAbteilung;int;NULL;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;WarenLagerBez;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;LieferantBez;nvarchar;100;NO
dbo;V_TrackerLagerBuchungenBarcodeBelegSum;IdLieferant;int;NULL;NO
dbo;V_TrackerLagerBuchungenBelegBarcodeSum;Beleg;nvarchar;50;YES
dbo;V_TrackerLagerBuchungenBelegBarcodeSum;IdProdPlanung;int;NULL;YES
dbo;V_TrackerLagerBuchungenBelegBarcodeSum;PlanVon;datetime;NULL;NO
dbo;V_TrackerLagerBuchungenBelegBarcodeSum;PlanBis;datetime;NULL;NO
dbo;V_TrackerLagerBuchungenBelegBarcodeSum;MengeneinheitBez;nvarchar;8;NO
dbo;V_TrackerLagerBuchungenBelegBarcodeSum;PlanMengeSum;int;NULL;YES
dbo;V_TrackerLagerBuchungenBelegBarcodeSum;PlanMengeVPKSum;float;NULL;YES
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;Buchungsdatum;datetime;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;IdProdPlanung;int;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;Barcode;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;Beleg;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;Menge;float;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;MengeVPK;float;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;IdArtikelVarianten;int;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;ArtikelVariantenBez;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;Mengeneinheit;nvarchar;8;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;IdArtikelTyp;int;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;IdLagerAbteilung;int;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;WarenLagerBez;nvarchar;50;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;LieferantBez;nvarchar;100;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;IdLieferant;int;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;IdBuchungsGrund;int;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;BuchungsGrundBez;nvarchar;26;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;ProduktionsDatum;datetime;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;ArtikelVariantenAlias;nvarchar;100;YES
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;Bewegung;int;NULL;NO
dbo;V_TrackerLagerBuchungenProduktionslosBarcode;ExtLfdNr;int;NULL;NO
dbo;V_TrackerLieferscheinLieferPositionen;Barcode;nvarchar;50;YES
dbo;V_TradeUnitInformations;Barcode;nvarchar;50;YES
dbo;V_VerfuegbarerKundenBestandPerKontoLosnrProduktionsdatumPerUnitSum;Barcode;nvarchar;50;NO
dbo;V_VpkEtiketten;IdVpkEtikette;int;NULL;NO
dbo;V_VpkEtiketten;IdVpkVorschrift;int;NULL;NO
dbo;V_VpkEtiketten;LM;int;NULL;NO
dbo;V_VpkEtiketten;IdLayoutPalette;int;NULL;NO
dbo;V_VpkEtiketten;IdLayoutKarton;int;NULL;NO
dbo;V_VpkEtiketten;IdLayoutKunde;int;NULL;NO
dbo;V_VpkEtiketten;AnzahlEtiPaletten;int;NULL;NO
dbo;V_VpkEtiketten;AnzahlEtiKarton;int;NULL;NO
dbo;V_VpkEtiketten;AnzahlEtiKunde;int;NULL;NO
dbo;V_VpkEtiketten;AnzahlKopienEtiPaletten;int;NULL;YES
dbo;V_VpkEtiketten;AnzahlKopienEtiKarton;int;NULL;YES
dbo;V_VpkEtiketten;AnzahlKopienEtiKunde;int;NULL;YES
dbo;V_VpkEtiketten;Add_User;nvarchar;50;NO
dbo;V_VpkEtiketten;Add_Date;datetime;NULL;NO
dbo;V_VpkEtiketten;Upd_User;nvarchar;50;YES
dbo;V_VpkEtiketten;Upd_Date;datetime;NULL;YES
dbo;V_VpkEtiketten;SSCC_ReserveZiffer;int;NULL;YES
dbo;V_VpkEtiketten_BASIS;IdVpkEtikette;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;IdVpkVorschrift;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;LM;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;IdLayoutPalette;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;IdLayoutKarton;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;IdLayoutKunde;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;AnzahlEtiPaletten;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;AnzahlEtiKarton;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;AnzahlEtiKunde;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;Add_User;nvarchar;50;NO
dbo;V_VpkEtiketten_BASIS;Add_Date;datetime;NULL;NO
dbo;V_VpkEtiketten_BASIS;Upd_User;nvarchar;50;YES
dbo;V_VpkEtiketten_BASIS;Upd_Date;datetime;NULL;YES
dbo;V_VpkEtiketten_BASIS;SSCC_ReserveZiffer;int;NULL;YES
dbo;V_VpkEtiketten_BASIS;AnzahlKopienEtiPaletten;int;NULL;YES
dbo;V_VpkEtiketten_BASIS;AnzahlKopienEtiKarton;int;NULL;YES
dbo;V_VpkEtiketten_BASIS;AnzahlKopienEtiKunde;int;NULL;YES
dbo;V_VpkEtiketten_BASIS;VpkAktiv;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;VpkBez;nvarchar;100;NO
dbo;V_VpkEtiketten_BASIS;VpkVpkBerechnen;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;VpkBemerkung;nvarchar;255;NO
dbo;V_VpkEtiketten_BASIS;VpkSonstigeVpkKosten;float;NULL;NO
dbo;V_VpkEtiketten_BASIS;VpkAnzahlAVProVpk;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;VpkAnzahlVpkProLKW;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;VpkStretchProgramm;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;VpkAnzahlKistenProKarton;int;NULL;NO
dbo;V_VpkEtiketten_BASIS;VpkBruttoGewicht;float;NULL;NO
dbo;V_Wareneingaenge;ComplaintRunningNumber;int;NULL;NO
dbo;V_WareneingangPositionen;Barcode;nvarchar;50;NO

(1653 rows affected)
TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE
------------;----------;-----------;---------;------------------------;-----------
dbo;Alpla_Blowheads;werk_id;int;NULL;NO
dbo;ALPLA_GRAV_NUMBERS;stamm_werkzg_nr;nvarchar;100;YES
dbo;ALPLA_MD_WERK;werk_id;int;NULL;NO
dbo;ALPLA_MD_WERK;werk_name;nvarchar;70;NO
dbo;ALPLA_MD_WERK;werk_country_id;nvarchar;50;NO
dbo;ALPLA_MD_WERK;werk_mail;nvarchar;70;NO
dbo;ALPLA_MD_WERK;werk_RepKennz;nvarchar;50;NO
dbo;ALPLA_MD_WERK;werk_DINISOzert;nvarchar;50;NO
dbo;ALPLA_MD_WERK;werk_curr_id;nvarchar;50;NO
dbo;ALPLA_MD_WERK;AddDate;datetime;NULL;YES
dbo;ALPLA_MD_WERK;AddUser;int;NULL;NO
dbo;ALPLA_MD_WERK;UpdDate;datetime;NULL;YES
dbo;ALPLA_MD_WERK;UpdUser;int;NULL;NO
dbo;ALPLA_MD_WERK;werk_Firmennummer;nvarchar;70;NO
dbo;ALPLA_MD_WERK;werk_incl_olap;int;NULL;NO
dbo;ALPLA_MD_WERK;alpla_rep_db;nvarchar;100;NO
dbo;ALPLA_MD_WERK;werk_Firmennummer_soplar;nvarchar;70;NO
dbo;ALPLA_MD_WERK;werk_server;nvarchar;100;NO
dbo;ALPLA_MD_WERK;werk_db;nvarchar;100;NO
dbo;ALPLA_MD_WERK;inhouse;int;NULL;NO
dbo;ALPLA_MD_WERK;Alpla_Invoice;int;NULL;NO
dbo;ALPLA_MD_WERK;JurPers_id;int;NULL;NO
dbo;ALPLA_MD_WERK;Servicecenter;int;NULL;NO
dbo;ALPLA_MD_WERK;Alpla_Stock;int;NULL;NO
dbo;ALPLA_MD_WERK;GLN;nvarchar;50;NO
dbo;ALPLA_MD_WERK;werk_shortcut;nvarchar;50;NO
dbo;ALPLA_MD_WERK;werk_OrgRegion_id;int;NULL;NO
dbo;ALPLA_MD_WERK;werk_close_date;datetime;NULL;YES
dbo;ALPLA_MD_WERK;werk_ReplicationServer;nvarchar;100;NO
dbo;ALPLA_MD_WERK;werk_LocationType;int;NULL;NO
dbo;syncobj_0x3034353337374537;IdWerkzeug;int;NULL;NO
dbo;syncobj_0x3043333644413037;WerkzeugBez;nvarchar;100;YES
dbo;syncobj_0x3045343245334534;IdWerk;int;NULL;NO
dbo;syncobj_0x3045343245334534;werk_id;int;NULL;NO
dbo;syncobj_0x3045343245334534;werk_name;nvarchar;70;NO
dbo;syncobj_0x3045343245334534;werk_country_id;nvarchar;50;NO
dbo;syncobj_0x3045343245334534;werk_mail;nvarchar;70;NO
dbo;syncobj_0x3045343245334534;werk_RepKennz;nvarchar;50;NO
dbo;syncobj_0x3045343245334534;werk_DINISOzert;nvarchar;50;NO
dbo;syncobj_0x3045343245334534;werk_curr_id;nvarchar;50;NO
dbo;syncobj_0x3045343245334534;werk_Firmennummer;nvarchar;70;NO
dbo;syncobj_0x3045343245334534;werk_incl_olap;int;NULL;NO
dbo;syncobj_0x3045343245334534;werk_Firmennummer_soplar;nvarchar;70;NO
dbo;syncobj_0x3045343245334534;werk_server;nvarchar;100;NO
dbo;syncobj_0x3045343245334534;werk_db;nvarchar;100;NO
dbo;syncobj_0x3045343245334534;werk_shortcut;nvarchar;50;NO
dbo;syncobj_0x3045343245334534;werk_OrgRegion_id;int;NULL;NO
dbo;syncobj_0x3045343245334534;werk_close_date;datetime;NULL;YES
dbo;syncobj_0x3045343245334534;werk_ReplicationServer;nvarchar;100;NO
dbo;syncobj_0x3045343245334534;werk_LocationType;int;NULL;NO
dbo;syncobj_0x3045343245334534;werk_company;int;NULL;YES
dbo;syncobj_0x3045343245334534;werk_suffix;nvarchar;10;NO
dbo;syncobj_0x3045433141433846;GeplanteMenge;float;NULL;YES
dbo;syncobj_0x3045433141433846;GeplanteMengeVPK;float;NULL;YES
dbo;syncobj_0x3131343044353143;IdWerkzeugBlaskopf;int;NULL;NO
dbo;syncobj_0x3131343044353143;IdWerkzeug;int;NULL;NO
dbo;syncobj_0x3131414645413642;PlanType;int;NULL;NO
dbo;syncobj_0x3131453833453744;stamm_werkzg_nr;nvarchar;100;YES
dbo;syncobj_0x3132373642344433;VolumenGeplant;float;NULL;YES
dbo;syncobj_0x3133463743383434;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3134303930314644;Standort;nvarchar;100;YES
dbo;syncobj_0x3135333446353546;PlanTyp;int;NULL;NO
dbo;syncobj_0x3136373937303445;IdPartnerWerk;int;NULL;NO
dbo;syncobj_0x3139314239333544;WerkKurzBez;nvarchar;10;YES
dbo;syncobj_0x3141323341364644;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3145314431423431;eReporting_IdWerk;int;NULL;YES
dbo;syncobj_0x3233413334424545;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3238423936304433;Standort;int;NULL;NO
dbo;syncobj_0x3239433044394144;werk_id;int;NULL;NO
dbo;syncobj_0x3242343730323946;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3243414430393346;budget_werk_id;int;NULL;YES
dbo;syncobj_0x3243414430393346;wamo_WerkzTyp;nvarchar;100;YES
dbo;syncobj_0x3243414430393346;wamo_werkzeug_id;int;NULL;YES
dbo;syncobj_0x3243414430393346;IDemisWerkzeugAmo;int;NULL;NO
dbo;syncobj_0x3333464532464337;GeplanteRundfahrtHaeufigkeit;float;NULL;YES
dbo;syncobj_0x3334333339314630;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3334363243374533;WerkzeugBez;nvarchar;100;YES
dbo;syncobj_0x3336383233383836;IdPA_Werkzeug;int;NULL;NO
dbo;syncobj_0x3336383233383836;IdWerkzeug;int;NULL;NO
dbo;syncobj_0x3336383233383836;StandardWerkzeug;bit;NULL;YES
dbo;syncobj_0x3336454436453844;GeplanteRundfahrtHaeufigkeit;float;NULL;YES
dbo;syncobj_0x3337423033373130;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3337423033373130;Werkzeug_Bezeichnung;nvarchar;50;YES
dbo;syncobj_0x3337423033373130;Werkzeug_Kavitaet;int;NULL;YES
dbo;syncobj_0x3337423033373130;Werkzeug_Stichmass;float;NULL;YES
dbo;syncobj_0x3337423033373130;Werkzeug_Bemerkung;nvarchar;255;YES
dbo;syncobj_0x3337423033373130;Maschine_Standort;int;NULL;YES
dbo;syncobj_0x3338464535344242;budget_werk_id;int;NULL;YES
dbo;syncobj_0x3338464535344242;bpos_IDwerkzeug;int;NULL;YES
dbo;syncobj_0x3338464535344242;bpos_werkzeug_bez;nvarchar;100;YES
dbo;syncobj_0x3341303544363446;PlanType;int;NULL;NO
dbo;syncobj_0x3341364542424337;werk_id;int;NULL;NO
dbo;syncobj_0x3342454641334441;IdZentralesWerkzeug;int;NULL;NO
dbo;syncobj_0x3342454641334441;IdGlobalZentralesWerkzeug;int;NULL;NO
dbo;syncobj_0x3342454641334441;WerkzeugBasisNummer;nvarchar;255;NO
dbo;syncobj_0x3343373643463432;Standort;int;NULL;NO
dbo;syncobj_0x3436353031323034;Standort;int;NULL;NO
dbo;syncobj_0x3437443144423133;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3438374431413632;WerkKurzBez;nvarchar;10;YES
dbo;syncobj_0x3442324646414646;budget_werk_id;int;NULL;YES
dbo;syncobj_0x3442424237453531;Standort;int;NULL;NO
dbo;syncobj_0x3444334430363344;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3445393937304339;Standort;int;NULL;NO
dbo;syncobj_0x3445393937304339;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3445393937304339;WerkzeugKavitaet;int;NULL;YES
dbo;syncobj_0x3446363945394332;stamm_werkzg_nr;nvarchar;100;YES
dbo;syncobj_0x3530314242364345;IdWerkzeug;int;NULL;NO
dbo;syncobj_0x3530314242364345;WerkzeugKavität;int;NULL;NO
dbo;syncobj_0x3530314242364345;PlanType;int;NULL;NO
dbo;syncobj_0x3532384639353346;Standort;int;NULL;NO
dbo;syncobj_0x3532384639353346;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3532384639353346;WerkzeugKavitaet;int;NULL;YES
dbo;syncobj_0x3532443943374335;WerkKurzBez;nvarchar;10;YES
dbo;syncobj_0x3537433036423832;budget_werk_id;int;NULL;YES
dbo;syncobj_0x3537433036423832;wamo_WerkzTyp;nvarchar;100;YES
dbo;syncobj_0x3537433036423832;wamo_werkzeug_id;int;NULL;YES
dbo;syncobj_0x3537433036423832;IDemisWerkzeugAmo;int;NULL;NO
dbo;syncobj_0x3630344337364235;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3633344239353346;PlanTyp;int;NULL;NO
dbo;syncobj_0x3634334237463446;eReporting_IdWerk;int;NULL;NO
dbo;syncobj_0x3635304246443836;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3644384343423135;IdWerkzeug;int;NULL;NO
dbo;syncobj_0x3644384343423135;WerkzeugKavität;int;NULL;NO
dbo;syncobj_0x3644384343423135;PlanType;int;NULL;NO
dbo;syncobj_0x3645414535324246;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3645414535324246;Werkzeug_Bezeichnung;nvarchar;50;YES
dbo;syncobj_0x3645414535324246;Werkzeug_Kavitaet;int;NULL;YES
dbo;syncobj_0x3645414535324246;Werkzeug_Stichmass;float;NULL;YES
dbo;syncobj_0x3645414535324246;Werkzeug_Bemerkung;nvarchar;255;YES
dbo;syncobj_0x3645414535324246;Maschine_Standort;int;NULL;YES
dbo;syncobj_0x3733454645323030;IdWerk;int;NULL;NO
dbo;syncobj_0x3733454645323030;werk_id;int;NULL;NO
dbo;syncobj_0x3733454645323030;werk_name;nvarchar;70;NO
dbo;syncobj_0x3733454645323030;werk_country_id;nvarchar;50;NO
dbo;syncobj_0x3733454645323030;werk_mail;nvarchar;70;NO
dbo;syncobj_0x3733454645323030;werk_RepKennz;nvarchar;50;NO
dbo;syncobj_0x3733454645323030;werk_DINISOzert;nvarchar;50;NO
dbo;syncobj_0x3733454645323030;werk_curr_id;nvarchar;50;NO
dbo;syncobj_0x3733454645323030;werk_Firmennummer;nvarchar;70;NO
dbo;syncobj_0x3733454645323030;werk_incl_olap;int;NULL;NO
dbo;syncobj_0x3733454645323030;werk_Firmennummer_soplar;nvarchar;70;NO
dbo;syncobj_0x3733454645323030;werk_server;nvarchar;100;NO
dbo;syncobj_0x3733454645323030;werk_db;nvarchar;100;NO
dbo;syncobj_0x3733454645323030;werk_shortcut;nvarchar;50;NO
dbo;syncobj_0x3733454645323030;werk_OrgRegion_id;int;NULL;NO
dbo;syncobj_0x3733454645323030;werk_close_date;datetime;NULL;YES
dbo;syncobj_0x3733454645323030;werk_ReplicationServer;nvarchar;100;NO
dbo;syncobj_0x3733454645323030;werk_LocationType;int;NULL;NO
dbo;syncobj_0x3733454645323030;werk_company;int;NULL;YES
dbo;syncobj_0x3733454645323030;werk_suffix;nvarchar;10;NO
dbo;syncobj_0x3735443339333332;IdWerkzeug;int;NULL;NO
dbo;syncobj_0x3735443339333332;WerkzeugKavität;int;NULL;NO
dbo;syncobj_0x3735443339333332;PlanType;int;NULL;NO
dbo;syncobj_0x3738354532383330;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3835384137374645;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3836334531414142;WerkKurzBez;nvarchar;10;YES
dbo;syncobj_0x3837313731374137;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3838443041443334;ek_fert_lief_werk_id;int;NULL;NO
dbo;syncobj_0x3841343830343141;GeplanteMenge;float;NULL;YES
dbo;syncobj_0x3841343830343141;GeplanteMengeVPK;float;NULL;YES
dbo;syncobj_0x3841384642363741;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3842323939413731;GeplanteMenge;float;NULL;YES
dbo;syncobj_0x3842323939413731;GeplanteMengeVPK;float;NULL;YES
dbo;syncobj_0x3846394341353746;budget_werk_id;int;NULL;YES
dbo;syncobj_0x3846394341353746;bpos_IDwerkzeug;int;NULL;YES
dbo;syncobj_0x3846394341353746;bpos_werkzeug_bez;nvarchar;100;YES
dbo;syncobj_0x3931434537314638;IdWerkzeug;int;NULL;YES
dbo;syncobj_0x3933453941333145;IdWerkzeug;int;NULL;NO
